x	RungeKutta4	SoluciónExacta	Error
61.28	2.51701e+28	2.51701e+28	9.25437e+16
61.29	2.54272e+28	2.54272e+28	9.34893e+16
61.3	2.56869e+28	2.56869e+28	9.44437e+16
61.31	2.59493e+28	2.59493e+28	9.54068e+16
61.32	2.62144e+28	2.62144e+28	9.63832e+16
61.33	2.64822e+28	2.64822e+28	9.7364e+16
61.34	2.67527e+28	2.67527e+28	9.83623e+16
61.35	2.7026e+28	2.7026e+28	9.93651e+16
61.36	2.7302e+28	2.7302e+28	1.00381e+17
61.37	2.75809e+28	2.75809e+28	1.01406e+17
61.38	2.78626e+28	2.78626e+28	1.02439e+17
61.39	2.81472e+28	2.81472e+28	1.0349e+17
61.4	2.84348e+28	2.84348e+28	1.04542e+17
61.41	2.87252e+28	2.87252e+28	1.0561e+17
61.42	2.90186e+28	2.90186e+28	1.06692e+17
61.43	2.9315e+28	2.9315e+28	1.07783e+17
61.44	2.96145e+28	2.96145e+28	1.08878e+17
61.45	2.9917e+28	2.9917e+28	1.09995e+17
61.46	3.02226e+28	3.02226e+28	1.11117e+17
61.47	3.05313e+28	3.05313e+28	1.12251e+17
61.48	3.08431e+28	3.08431e+28	1.13395e+17
61.49	3.11582e+28	3.11582e+28	1.14556e+17
61.5	3.14765e+28	3.14765e+28	1.15721e+17
61.51	3.1798e+28	3.1798e+28	1.16904e+17
61.52	3.21228e+28	3.21228e+28	1.18096e+17
61.53	3.24509e+28	3.24509e+28	1.19306e+17
61.54	3.27823e+28	3.27823e+28	1.20524e+17
61.55	3.31172e+28	3.31172e+28	1.21756e+17
61.56	3.34555e+28	3.34555e+28	1.23e+17
61.57	3.37972e+28	3.37972e+28	1.24254e+17
61.58	3.41424e+28	3.41424e+28	1.25529e+17
61.59	3.44911e+28	3.44911e+28	1.26804e+17
61.6	3.48434e+28	3.48434e+28	1.28098e+17
61.61	3.51993e+28	3.51993e+28	1.29408e+17
61.62	3.55588e+28	3.55588e+28	1.30728e+17
61.63	3.5922e+28	3.5922e+28	1.32065e+17
61.64	3.6289e+28	3.6289e+28	1.33415e+17
61.65	3.66596e+28	3.66596e+28	1.34778e+17
61.66	3.70341e+28	3.70341e+28	1.3615e+17
61.67	3.74123e+28	3.74123e+28	1.37545e+17
61.68	3.77944e+28	3.77944e+28	1.38947e+17
61.69	3.81805e+28	3.81805e+28	1.40368e+17
61.7	3.85704e+28	3.85704e+28	1.41802e+17
61.71	3.89644e+28	3.89644e+28	1.43249e+17
61.72	3.93624e+28	3.93624e+28	1.44713e+17
61.73	3.97644e+28	3.97644e+28	1.46191e+17
61.74	4.01706e+28	4.01706e+28	1.47686e+17
61.75	4.05809e+28	4.05809e+28	1.49191e+17
61.76	4.09953e+28	4.09953e+28	1.50712e+17
61.77	4.14141e+28	4.14141e+28	1.5226e+17
61.78	4.1837e+28	4.1837e+28	1.53808e+17
61.79	4.22644e+28	4.22644e+28	1.55383e+17
61.8	4.2696e+28	4.2696e+28	1.56966e+17
61.81	4.31321e+28	4.31321e+28	1.58576e+17
61.82	4.35726e+28	4.35726e+28	1.60194e+17
61.83	4.40177e+28	4.40177e+28	1.61831e+17
61.84	4.44672e+28	4.44672e+28	1.63484e+17
61.85	4.49214e+28	4.49214e+28	1.65147e+17
61.86	4.53802e+28	4.53802e+28	1.66844e+17
61.87	4.58437e+28	4.58437e+28	1.68551e+17
61.88	4.63119e+28	4.63119e+28	1.70275e+17
61.89	4.67849e+28	4.67849e+28	1.72016e+17
61.9	4.72628e+28	4.72628e+28	1.73767e+17
61.91	4.77455e+28	4.77455e+28	1.75544e+17
61.92	4.82331e+28	4.82331e+28	1.77338e+17
61.93	4.87257e+28	4.87257e+28	1.7915e+17
61.94	4.92234e+28	4.92234e+28	1.8098e+17
61.95	4.97261e+28	4.97261e+28	1.82827e+17
61.96	5.0234e+28	5.0234e+28	1.84692e+17
61.97	5.0747e+28	5.0747e+28	1.86583e+17
61.98	5.12653e+28	5.12653e+28	1.88491e+17
61.99	5.17889e+28	5.17889e+28	1.90418e+17
62	5.23178e+28	5.23178e+28	1.92362e+17
62.01	5.28521e+28	5.28521e+28	1.94323e+17
62.02	5.33919e+28	5.33919e+28	1.96311e+17
62.03	5.39372e+28	5.39372e+28	1.98308e+17
62.04	5.44881e+28	5.44881e+28	2.0034e+17
62.05	5.50446e+28	5.50446e+28	2.02381e+17
62.06	5.56067e+28	5.56067e+28	2.04448e+17
62.07	5.61746e+28	5.61746e+28	2.06532e+17
62.08	5.67483e+28	5.67483e+28	2.08643e+17
62.09	5.73279e+28	5.73279e+28	2.10772e+17
62.1	5.79134e+28	5.79134e+28	2.12936e+17
62.11	5.85048e+28	5.85048e+28	2.151e+17
62.12	5.91023e+28	5.91023e+28	2.17307e+17
62.13	5.97059e+28	5.97059e+28	2.19515e+17
62.14	6.03157e+28	6.03157e+28	2.21767e+17
62.15	6.09317e+28	6.09317e+28	2.24036e+17
62.16	6.1554e+28	6.1554e+28	2.26315e+17
62.17	6.21826e+28	6.21826e+28	2.28619e+17
62.18	6.28176e+28	6.28176e+28	2.30959e+17
62.19	6.34592e+28	6.34592e+28	2.33325e+17
62.2	6.41073e+28	6.41073e+28	2.35709e+17
62.21	6.4762e+28	6.4762e+28	2.38119e+17
62.22	6.54233e+28	6.54233e+28	2.40547e+17
62.23	6.60915e+28	6.60915e+28	2.4301e+17
62.24	6.67664e+28	6.67664e+28	2.45481e+17
62.25	6.74483e+28	6.74483e+28	2.47988e+17
62.26	6.81371e+28	6.81371e+28	2.50522e+17
62.27	6.88329e+28	6.88329e+28	2.53081e+17
62.28	6.95359e+28	6.95359e+28	2.55658e+17
62.29	7.0246e+28	7.0246e+28	2.58271e+17
62.3	7.09634e+28	7.09634e+28	2.6091e+17
62.31	7.16881e+28	7.16881e+28	2.63575e+17
62.32	7.24202e+28	7.24202e+28	2.66267e+17
62.33	7.31597e+28	7.31597e+28	2.68985e+17
62.34	7.39069e+28	7.39069e+28	2.71729e+17
62.35	7.46616e+28	7.46616e+28	2.74508e+17
62.36	7.54241e+28	7.54241e+28	2.77314e+17
62.37	7.61943e+28	7.61943e+28	2.80138e+17
62.38	7.69724e+28	7.69724e+28	2.82988e+17
62.39	7.77585e+28	7.77585e+28	2.85891e+17
62.4	7.85525e+28	7.85525e+28	2.88811e+17
62.41	7.93547e+28	7.93547e+28	2.91749e+17
62.42	8.01651e+28	8.01651e+28	2.94739e+17
62.43	8.09837e+28	8.09837e+28	2.97748e+17
62.44	8.18107e+28	8.18107e+28	3.00774e+17
62.45	8.26462e+28	8.26462e+28	3.03852e+17
62.46	8.34902e+28	8.34902e+28	3.06966e+17
62.47	8.43428e+28	8.43428e+28	3.10115e+17
62.48	8.52041e+28	8.52041e+28	3.13282e+17
62.49	8.60741e+28	8.60741e+28	3.16483e+17
62.5	8.69531e+28	8.69531e+28	3.1972e+17
62.51	8.78411e+28	8.78411e+28	3.22993e+17
62.52	8.87381e+28	8.87381e+28	3.26282e+17
62.53	8.96442e+28	8.96442e+28	3.29607e+17
62.54	9.05597e+28	9.05597e+28	3.32985e+17
62.55	9.14844e+28	9.14844e+28	3.3638e+17
62.56	9.24186e+28	9.24186e+28	3.39811e+17
62.57	9.33624e+28	9.33624e+28	3.43294e+17
62.58	9.43158e+28	9.43158e+28	3.46812e+17
62.59	9.52789e+28	9.52789e+28	3.50348e+17
62.6	9.62518e+28	9.62518e+28	3.5392e+17
62.61	9.72347e+28	9.72347e+28	3.57544e+17
62.62	9.82276e+28	9.82276e+28	3.61185e+17
62.63	9.92306e+28	9.92306e+28	3.6488e+17
62.64	1.00244e+29	1.00244e+29	3.68609e+17
62.65	1.01268e+29	1.01268e+29	3.72356e+17
62.66	1.02302e+29	1.02302e+29	3.76174e+17
62.67	1.03346e+29	1.03346e+29	3.79991e+17
62.68	1.04402e+29	1.04402e+29	3.83879e+17
62.69	1.05468e+29	1.05468e+29	3.8782e+17
62.7	1.06545e+29	1.06545e+29	3.91796e+17
62.71	1.07633e+29	1.07633e+29	3.95789e+17
62.72	1.08732e+29	1.08732e+29	3.99835e+17
62.73	1.09842e+29	1.09842e+29	4.03917e+17
62.74	1.10964e+29	1.10964e+29	4.08033e+17
62.75	1.12097e+29	1.12097e+29	4.12203e+17
62.76	1.13241e+29	1.13241e+29	4.16407e+17
62.77	1.14398e+29	1.14398e+29	4.20647e+17
62.78	1.15566e+29	1.15566e+29	4.24957e+17
62.79	1.16746e+29	1.16746e+29	4.29302e+17
62.8	1.17938e+29	1.17938e+29	4.33683e+17
62.81	1.19142e+29	1.19142e+29	4.38098e+17
62.82	1.20359e+29	1.20359e+29	4.42567e+17
62.83	1.21588e+29	1.21588e+29	4.47088e+17
62.84	1.22829e+29	1.22829e+29	4.51644e+17
62.85	1.24083e+29	1.24083e+29	4.56271e+17
62.86	1.2535e+29	1.2535e+29	4.60933e+17
62.87	1.2663e+29	1.2663e+29	4.6563e+17
62.88	1.27923e+29	1.27923e+29	4.70397e+17
62.89	1.29229e+29	1.29229e+29	4.752e+17
62.9	1.30549e+29	1.30549e+29	4.80056e+17
62.91	1.31882e+29	1.31882e+29	4.84946e+17
62.92	1.33229e+29	1.33229e+29	4.89907e+17
62.93	1.34589e+29	1.34589e+29	4.94903e+17
62.94	1.35963e+29	1.35963e+29	4.99952e+17
62.95	1.37351e+29	1.37351e+29	5.05054e+17
62.96	1.38754e+29	1.38754e+29	5.10226e+17
62.97	1.40171e+29	1.40171e+29	5.15433e+17
62.98	1.41602e+29	1.41602e+29	5.20694e+17
62.99	1.43048e+29	1.43048e+29	5.26006e+17
63	1.44508e+29	1.44508e+29	5.3139e+17
63.01	1.45984e+29	1.45984e+29	5.36808e+17
63.02	1.47474e+29	1.47474e+29	5.42279e+17
63.03	1.4898e+29	1.4898e+29	5.47821e+17
63.04	1.50501e+29	1.50501e+29	5.53397e+17
63.05	1.52038e+29	1.52038e+29	5.59044e+17
63.06	1.5359e+29	1.5359e+29	5.64762e+17
63.07	1.55159e+29	1.55159e+29	5.70515e+17
63.08	1.56743e+29	1.56743e+29	5.76338e+17
63.09	1.58343e+29	1.58343e+29	5.82266e+17
63.1	1.5996e+29	1.5996e+29	5.88177e+17
63.11	1.61593e+29	1.61593e+29	5.94229e+17
63.12	1.63243e+29	1.63243e+29	6.00281e+17
63.13	1.6491e+29	1.6491e+29	6.06403e+17
63.14	1.66594e+29	1.66594e+29	6.1256e+17
63.15	1.68294e+29	1.68294e+29	6.18823e+17
63.16	1.70013e+29	1.70013e+29	6.25156e+17
63.17	1.71749e+29	1.71749e+29	6.31559e+17
63.18	1.73502e+29	1.73502e+29	6.38033e+17
63.19	1.75274e+29	1.75274e+29	6.44543e+17
63.2	1.77063e+29	1.77063e+29	6.51087e+17
63.21	1.78871e+29	1.78871e+29	6.57772e+17
63.22	1.80697e+29	1.80697e+29	6.64492e+17
63.23	1.82542e+29	1.82542e+29	6.71283e+17
63.24	1.84406e+29	1.84406e+29	6.78144e+17
63.25	1.86289e+29	1.86289e+29	6.8504e+17
63.26	1.88191e+29	1.88191e+29	6.92041e+17
63.27	1.90112e+29	1.90112e+29	6.99149e+17
63.28	1.92053e+29	1.92053e+29	7.06256e+17
63.29	1.94014e+29	1.94014e+29	7.13469e+17
63.3	1.95995e+29	1.95995e+29	7.20752e+17
63.31	1.97996e+29	1.97996e+29	7.28105e+17
63.32	2.00017e+29	2.00017e+29	7.35494e+17
63.33	2.02059e+29	2.02059e+29	7.43024e+17
63.34	2.04122e+29	2.04122e+29	7.50623e+17
63.35	2.06206e+29	2.06206e+29	7.58294e+17
63.36	2.08312e+29	2.08312e+29	7.65999e+17
63.37	2.10438e+29	2.10438e+29	7.7381e+17
63.38	2.12587e+29	2.12587e+29	7.81726e+17
63.39	2.14757e+29	2.14757e+29	7.89678e+17
63.4	2.1695e+29	2.1695e+29	7.97735e+17
63.41	2.19165e+29	2.19165e+29	8.05898e+17
63.42	2.21402e+29	2.21402e+29	8.14131e+17
63.43	2.23663e+29	2.23663e+29	8.224e+17
63.44	2.25946e+29	2.25946e+29	8.30809e+17
63.45	2.28253e+29	2.28253e+29	8.39323e+17
63.46	2.30583e+29	2.30583e+29	8.47873e+17
63.47	2.32937e+29	2.32937e+29	8.56528e+17
63.48	2.35316e+29	2.35316e+29	8.65254e+17
63.49	2.37718e+29	2.37718e+29	8.74121e+17
63.5	2.40145e+29	2.40145e+29	8.82987e+17
63.51	2.42597e+29	2.42597e+29	8.92029e+17
63.52	2.45073e+29	2.45073e+29	9.01107e+17
63.53	2.47575e+29	2.47575e+29	9.10325e+17
63.54	2.50103e+29	2.50103e+29	9.19614e+17
63.55	2.52656e+29	2.52656e+29	9.29043e+17
63.56	2.55236e+29	2.55236e+29	9.38508e+17
63.57	2.57841e+29	2.57841e+29	9.48113e+17
63.58	2.60474e+29	2.60474e+29	9.57789e+17
63.59	2.63133e+29	2.63133e+29	9.67605e+17
63.6	2.65819e+29	2.65819e+29	9.77492e+17
63.61	2.68533e+29	2.68533e+29	9.87449e+17
63.62	2.71274e+29	2.71274e+29	9.97547e+17
63.63	2.74044e+29	2.74044e+29	1.00772e+18
63.64	2.76841e+29	2.76841e+29	1.01799e+18
63.65	2.79668e+29	2.79668e+29	1.0284e+18
63.66	2.82523e+29	2.82523e+29	1.03885e+18
63.67	2.85407e+29	2.85407e+29	1.04948e+18
63.68	2.88321e+29	2.88321e+29	1.06021e+18
63.69	2.91264e+29	2.91264e+29	1.07101e+18
63.7	2.94237e+29	2.94237e+29	1.08192e+18
63.71	2.97241e+29	2.97241e+29	1.093e+18
63.72	3.00276e+29	3.00276e+29	1.10416e+18
63.73	3.03341e+29	3.03341e+29	1.11541e+18
63.74	3.06438e+29	3.06438e+29	1.12681e+18
63.75	3.09566e+29	3.09566e+29	1.13832e+18
63.76	3.12726e+29	3.12726e+29	1.14993e+18
63.77	3.15919e+29	3.15919e+29	1.16165e+18
63.78	3.19144e+29	3.19144e+29	1.17354e+18
63.79	3.22402e+29	3.22402e+29	1.1855e+18
63.8	3.25693e+29	3.25693e+29	1.19761e+18
63.81	3.29018e+29	3.29018e+29	1.20985e+18
63.82	3.32377e+29	3.32377e+29	1.22231e+18
63.83	3.3577e+29	3.3577e+29	1.23476e+18
63.84	3.39197e+29	3.39197e+29	1.24736e+18
63.85	3.4266e+29	3.4266e+29	1.26002e+18
63.86	3.46158e+29	3.46158e+29	1.27297e+18
63.87	3.49692e+29	3.49692e+29	1.28592e+18
63.88	3.53262e+29	3.53262e+29	1.29908e+18
63.89	3.56868e+29	3.56868e+29	1.31238e+18
63.9	3.60511e+29	3.60511e+29	1.32568e+18
63.91	3.64191e+29	3.64191e+29	1.33926e+18
63.92	3.67909e+29	3.67909e+29	1.35291e+18
63.93	3.71664e+29	3.71664e+29	1.3667e+18
63.94	3.75458e+29	3.75458e+29	1.38071e+18
63.95	3.79291e+29	3.79291e+29	1.39478e+18
63.96	3.83163e+29	3.83163e+29	1.40899e+18
63.97	3.87074e+29	3.87074e+29	1.42342e+18
63.98	3.91026e+29	3.91026e+29	1.43799e+18
63.99	3.95017e+29	3.95017e+29	1.45262e+18
64	3.9905e+29	3.9905e+29	1.46747e+18
64.01	4.03123e+29	4.03123e+29	1.4795e+18
64.02	4.07238e+29	4.07238e+29	1.49168e+18
64.03	4.11395e+29	4.11395e+29	1.50392e+18
64.04	4.15595e+29	4.15595e+29	1.51631e+18
64.05	4.19837e+29	4.19837e+29	1.5289e+18
64.06	4.24123e+29	4.24123e+29	1.54157e+18
64.07	4.28452e+29	4.28452e+29	1.55445e+18
64.08	4.32826e+29	4.32826e+29	1.56732e+18
64.09	4.37244e+29	4.37244e+29	1.58041e+18
64.1	4.41707e+29	4.41707e+29	1.59364e+18
64.11	4.46216e+29	4.46216e+29	1.60694e+18
64.12	4.50771e+29	4.50771e+29	1.62038e+18
64.13	4.55372e+29	4.55372e+29	1.63396e+18
64.14	4.6002e+29	4.6002e+29	1.64768e+18
64.15	4.64716e+29	4.64716e+29	1.66155e+18
64.16	4.6946e+29	4.6946e+29	1.67562e+18
64.17	4.74252e+29	4.74252e+29	1.68976e+18
64.18	4.79093e+29	4.79093e+29	1.70412e+18
64.19	4.83983e+29	4.83983e+29	1.71855e+18
64.2	4.88923e+29	4.88923e+29	1.73325e+18
64.21	4.93914e+29	4.93914e+29	1.74796e+18
64.22	4.98956e+29	4.98956e+29	1.76288e+18
64.23	5.04049e+29	5.04049e+29	1.77787e+18
64.24	5.09194e+29	5.09194e+29	1.79314e+18
64.25	5.14391e+29	5.14391e+29	1.80848e+18
64.26	5.19642e+29	5.19642e+29	1.82396e+18
64.27	5.24946e+29	5.24946e+29	1.83965e+18
64.28	5.30304e+29	5.30304e+29	1.85548e+18
64.29	5.35717e+29	5.35717e+29	1.87153e+18
64.3	5.41186e+29	5.41186e+29	1.88771e+18
64.31	5.4671e+29	5.4671e+29	1.90404e+18
64.32	5.5229e+29	5.5229e+29	1.92057e+18
64.33	5.57927e+29	5.57927e+29	1.93725e+18
64.34	5.63622e+29	5.63622e+29	1.95414e+18
64.35	5.69375e+29	5.69375e+29	1.9711e+18
64.36	5.75187e+29	5.75187e+29	1.9882e+18
64.37	5.81058e+29	5.81058e+29	2.00558e+18
64.38	5.86989e+29	5.86989e+29	2.0231e+18
64.39	5.9298e+29	5.9298e+29	2.0409e+18
64.4	5.99033e+29	5.99033e+29	2.05878e+18
64.41	6.05147e+29	6.05147e+29	2.07686e+18
64.42	6.11324e+29	6.11324e+29	2.09509e+18
64.43	6.17563e+29	6.17563e+29	2.11353e+18
64.44	6.23867e+29	6.23867e+29	2.13217e+18
64.45	6.30235e+29	6.30235e+29	2.15096e+18
64.46	6.36667e+29	6.36667e+29	2.17003e+18
64.47	6.43166e+29	6.43166e+29	2.18931e+18
64.48	6.4973e+29	6.4973e+29	2.20873e+18
64.49	6.56362e+29	6.56362e+29	2.2283e+18
64.5	6.63061e+29	6.63061e+29	2.248e+18
64.51	6.69829e+29	6.69829e+29	2.26798e+18
64.52	6.76666e+29	6.76666e+29	2.28839e+18
64.53	6.83572e+29	6.83572e+29	2.3088e+18
64.54	6.9055e+29	6.9055e+29	2.32935e+18
64.55	6.97598e+29	6.97598e+29	2.35018e+18
64.56	7.04718e+29	7.04718e+29	2.37129e+18
64.57	7.11911e+29	7.11911e+29	2.39254e+18
64.58	7.19177e+29	7.19177e+29	2.41407e+18
64.59	7.26517e+29	7.26517e+29	2.4356e+18
64.6	7.33932e+29	7.33932e+29	2.4577e+18
64.61	7.41423e+29	7.41423e+29	2.47965e+18
64.62	7.48991e+29	7.48991e+29	2.50189e+18
64.63	7.56635e+29	7.56635e+29	2.52469e+18
64.64	7.64358e+29	7.64358e+29	2.54735e+18
64.65	7.72159e+29	7.72159e+29	2.57043e+18
64.66	7.8004e+29	7.8004e+29	2.59365e+18
64.67	7.88001e+29	7.88001e+29	2.6173e+18
64.68	7.96044e+29	7.96044e+29	2.64108e+18
64.69	8.04169e+29	8.04169e+29	2.66501e+18
64.7	8.12376e+29	8.12376e+29	2.68935e+18
64.71	8.20668e+29	8.20668e+29	2.71384e+18
64.72	8.29044e+29	8.29044e+29	2.73847e+18
64.73	8.37505e+29	8.37505e+29	2.76352e+18
64.74	8.46053e+29	8.46053e+29	2.78871e+18
64.75	8.54688e+29	8.54688e+29	2.81419e+18
64.76	8.63411e+29	8.63411e+29	2.84008e+18
64.77	8.72223e+29	8.72223e+29	2.86612e+18
64.78	8.81125e+29	8.81125e+29	2.8923e+18
64.79	8.90118e+29	8.90118e+29	2.9189e+18
64.8	8.99202e+29	8.99202e+29	2.94578e+18
64.81	9.0838e+29	9.0838e+29	2.9728e+18
64.82	9.17651e+29	9.17651e+29	3.00038e+18
64.83	9.27016e+29	9.27016e+29	3.02783e+18
64.84	9.36477e+29	9.36477e+29	3.05583e+18
64.85	9.46035e+29	9.46035e+29	3.08398e+18
64.86	9.5569e+29	9.5569e+29	3.11269e+18
64.87	9.65444e+29	9.65444e+29	3.14154e+18
64.88	9.75297e+29	9.75297e+29	3.17053e+18
64.89	9.85251e+29	9.85251e+29	3.19995e+18
64.9	9.95306e+29	9.95306e+29	3.2295e+18
64.91	1.00546e+30	1.00546e+30	3.25948e+18
64.92	1.01573e+30	1.01573e+30	3.28974e+18
64.93	1.02609e+30	1.02609e+30	3.32042e+18
64.94	1.03656e+30	1.03656e+30	3.35124e+18
64.95	1.04714e+30	1.04714e+30	3.38248e+18
64.96	1.05783e+30	1.05783e+30	3.41401e+18
64.97	1.06863e+30	1.06863e+30	3.44596e+18
64.98	1.07953e+30	1.07953e+30	3.47805e+18
64.99	1.09055e+30	1.09055e+30	3.5107e+18
65	1.10168e+30	1.10168e+30	3.54349e+18
65.01	1.11292e+30	1.11292e+30	3.57684e+18
65.02	1.12428e+30	1.12428e+30	3.6102e+18
65.03	1.13575e+30	1.13575e+30	3.64412e+18
65.04	1.14734e+30	1.14734e+30	3.67831e+18
65.05	1.15905e+30	1.15905e+30	3.71294e+18
65.06	1.17088e+30	1.17088e+30	3.7477e+18
65.07	1.18283e+30	1.18283e+30	3.78316e+18
65.08	1.1949e+30	1.1949e+30	3.81863e+18
65.09	1.2071e+30	1.2071e+30	3.8548e+18
65.1	1.21942e+30	1.21942e+30	3.89111e+18
65.11	1.23186e+30	1.23186e+30	3.9277e+18
65.12	1.24443e+30	1.24443e+30	3.965e+18
65.13	1.25713e+30	1.25713e+30	4.00243e+18
65.14	1.26996e+30	1.26996e+30	4.04029e+18
65.15	1.28292e+30	1.28292e+30	4.07857e+18
65.16	1.29601e+30	1.29601e+30	4.11713e+18
65.17	1.30924e+30	1.30924e+30	4.15626e+18
65.18	1.3226e+30	1.3226e+30	4.19567e+18
65.19	1.3361e+30	1.3361e+30	4.23564e+18
65.2	1.34973e+30	1.34973e+30	4.27589e+18
65.21	1.36351e+30	1.36351e+30	4.31642e+18
65.22	1.37742e+30	1.37742e+30	4.35723e+18
65.23	1.39148e+30	1.39148e+30	4.39889e+18
65.24	1.40568e+30	1.40568e+30	4.44083e+18
65.25	1.42002e+30	1.42002e+30	4.48305e+18
65.26	1.43451e+30	1.43451e+30	4.52584e+18
65.27	1.44915e+30	1.44915e+30	4.56918e+18
65.28	1.46394e+30	1.46394e+30	4.61253e+18
65.29	1.47888e+30	1.47888e+30	4.65672e+18
65.3	1.49397e+30	1.49397e+30	4.7012e+18
65.31	1.50922e+30	1.50922e+30	4.74623e+18
65.32	1.52462e+30	1.52462e+30	4.79183e+18
65.33	1.54018e+30	1.54018e+30	4.83799e+18
65.34	1.5559e+30	1.5559e+30	4.88415e+18
65.35	1.57177e+30	1.57177e+30	4.93116e+18
65.36	1.58781e+30	1.58781e+30	4.97817e+18
65.37	1.60402e+30	1.60402e+30	5.02574e+18
65.38	1.62038e+30	1.62038e+30	5.07415e+18
65.39	1.63692e+30	1.63692e+30	5.12284e+18
65.4	1.65362e+30	1.65362e+30	5.17238e+18
65.41	1.6705e+30	1.6705e+30	5.22249e+18
65.42	1.68755e+30	1.68755e+30	5.27287e+18
65.43	1.70477e+30	1.70477e+30	5.32354e+18
65.44	1.72216e+30	1.72216e+30	5.37505e+18
65.45	1.73974e+30	1.73974e+30	5.42684e+18
65.46	1.75749e+30	1.75749e+30	5.47919e+18
65.47	1.77542e+30	1.77542e+30	5.53211e+18
65.48	1.79354e+30	1.79354e+30	5.58531e+18
65.49	1.81184e+30	1.81184e+30	5.63963e+18
65.5	1.83033e+30	1.83033e+30	5.69396e+18
65.51	1.84901e+30	1.84901e+30	5.74913e+18
65.52	1.86788e+30	1.86788e+30	5.80486e+18
65.53	1.88694e+30	1.88694e+30	5.86115e+18
65.54	1.90619e+30	1.90619e+30	5.91801e+18
65.55	1.92564e+30	1.92564e+30	5.97515e+18
65.56	1.94529e+30	1.94529e+30	6.03342e+18
65.57	1.96514e+30	1.96514e+30	6.09168e+18
65.58	1.9852e+30	1.9852e+30	6.15079e+18
65.59	2.00545e+30	2.00545e+30	6.21075e+18
65.6	2.02592e+30	2.02592e+30	6.27126e+18
65.61	2.04659e+30	2.04659e+30	6.33206e+18
65.62	2.06747e+30	2.06747e+30	6.3937e+18
65.63	2.08857e+30	2.08857e+30	6.45563e+18
65.64	2.10988e+30	2.10988e+30	6.51868e+18
65.65	2.13141e+30	2.13141e+30	6.58229e+18
65.66	2.15316e+30	2.15316e+30	6.64647e+18
65.67	2.17513e+30	2.17513e+30	6.71093e+18
65.68	2.19733e+30	2.19733e+30	6.77651e+18
65.69	2.21975e+30	2.21975e+30	6.84266e+18
65.7	2.2424e+30	2.2424e+30	6.90965e+18
65.71	2.26528e+30	2.26528e+30	6.9772e+18
65.72	2.28839e+30	2.28839e+30	7.04532e+18
65.73	2.31175e+30	2.31175e+30	7.114e+18
65.74	2.33533e+30	2.33533e+30	7.18352e+18
65.75	2.35916e+30	2.35916e+30	7.25389e+18
65.76	2.38324e+30	2.38324e+30	7.32482e+18
65.77	2.40755e+30	2.40755e+30	7.3966e+18
65.78	2.43212e+30	2.43212e+30	7.46894e+18
65.79	2.45694e+30	2.45694e+30	7.54212e+18
65.8	2.48201e+30	2.48201e+30	7.61615e+18
65.81	2.50733e+30	2.50733e+30	7.69102e+18
65.82	2.53292e+30	2.53292e+30	7.76646e+18
65.83	2.55876e+30	2.55876e+30	7.84246e+18
65.84	2.58487e+30	2.58487e+30	7.91958e+18
65.85	2.61124e+30	2.61124e+30	7.99727e+18
65.86	2.63789e+30	2.63789e+30	8.07552e+18
65.87	2.6648e+30	2.6648e+30	8.15489e+18
65.88	2.69199e+30	2.69199e+30	8.23596e+18
65.89	2.71946e+30	2.71946e+30	8.31702e+18
65.9	2.74721e+30	2.74721e+30	8.39865e+18
65.91	2.77524e+30	2.77524e+30	8.48084e+18
65.92	2.80356e+30	2.80356e+30	8.56472e+18
65.93	2.83216e+30	2.83216e+30	8.64916e+18
65.94	2.86106e+30	2.86106e+30	8.73417e+18
65.95	2.89025e+30	2.89025e+30	8.8203e+18
65.96	2.91974e+30	2.91974e+30	8.90756e+18
65.97	2.94953e+30	2.94953e+30	8.99481e+18
65.98	2.97963e+30	2.97963e+30	9.0832e+18
65.99	3.01003e+30	3.01003e+30	9.17327e+18
66	3.04074e+30	3.04074e+30	9.2639e+18
66.01	3.07177e+30	3.07177e+30	9.3551e+18
66.02	3.10311e+30	3.10311e+30	9.44799e+18
66.03	3.13477e+30	3.13477e+30	9.54144e+18
66.04	3.16676e+30	3.16676e+30	9.63601e+18
66.05	3.19907e+30	3.19907e+30	9.73059e+18
66.06	3.23171e+30	3.23171e+30	9.82685e+18
66.07	3.26468e+30	3.26468e+30	9.92481e+18
66.08	3.29799e+30	3.29799e+30	1.00228e+19
66.09	3.33164e+30	3.33164e+30	1.01224e+19
66.1	3.36563e+30	3.36563e+30	1.0222e+19
66.11	3.39997e+30	3.39997e+30	1.03234e+19
66.12	3.43466e+30	3.43466e+30	1.04258e+19
66.13	3.46971e+30	3.46971e+30	1.05294e+19
66.14	3.50511e+30	3.50511e+30	1.06341e+19
66.15	3.54087e+30	3.54087e+30	1.07388e+19
66.16	3.577e+30	3.577e+30	1.08452e+19
66.17	3.61349e+30	3.61349e+30	1.09539e+19
66.18	3.65036e+30	3.65036e+30	1.10614e+19
66.19	3.6876e+30	3.6876e+30	1.11717e+19
66.2	3.72523e+30	3.72523e+30	1.12826e+19
66.21	3.76323e+30	3.76323e+30	1.13952e+19
66.22	3.80163e+30	3.80163e+30	1.15084e+19
66.23	3.84042e+30	3.84042e+30	1.16227e+19
66.24	3.8796e+30	3.8796e+30	1.17386e+19
66.25	3.91918e+30	3.91918e+30	1.18552e+19
66.26	3.95917e+30	3.95917e+30	1.19734e+19
